rank,FFT_type,precision,x,y,z,px,py,backend,nodes,jit_time,min_time,max_time,mean_time,std_time,last_time
3,IFFT,float32,1024,1024,1024,8,1,NCCL,2,278.9965,184.8535,199.6351,188.8932,4.5443,187.7978
0,FFT,float32,1024,1024,1024,8,1,NCCL,2,1142.8451,179.9416,266.2874,191.7426,25.1481,180.5983
0,IFFT,float32,1024,1024,1024,8,1,NCCL,2,277.9993,183.9339,198.1354,188.6774,4.3195,188.3171
4,FFT,float32,1024,1024,1024,8,1,NCCL,2,1179.1564,180.6008,269.4115,192.3969,25.9532,180.6704
4,IFFT,float32,1024,1024,1024,8,1,NCCL,2,278.1589,184.1327,197.3759,188.323,4.2501,188.401
6,FFT,float32,1024,1024,1024,8,1,NCCL,2,1174.8886,180.7844,267.8893,192.4415,25.3694,180.8871
6,IFFT,float32,1024,1024,1024,8,1,NCCL,2,280.53,185.6301,195.3076,188.1145,3.3765,187.8243
5,FFT,float32,1024,1024,1024,8,1,NCCL,2,1178.0342,180.8147,268.2865,192.3499,25.5485,181.0157
5,IFFT,float32,1024,1024,1024,8,1,NCCL,2,280.3828,185.1826,196.9233,188.2698,4.0042,188.1381
5,FFT,float32,1024,1024,1024,8,1,MPI,2,5632.6585,499.5195,780.4864,637.0864,88.3175,623.6517
5,IFFT,float32,1024,1024,1024,8,1,MPI,2,489.9867,502.3692,754.0395,629.7096,74.5687,710.9616
6,FFT,float32,1024,1024,1024,8,1,MPI,2,5721.4521,454.8648,708.1862,604.1664,67.4373,563.6087
6,IFFT,float32,1024,1024,1024,8,1,MPI,2,561.207,462.7576,787.6811,671.582,93.4671,749.6105
4,FFT,float32,1024,1024,1024,8,1,MPI,2,5813.6497,476.8933,789.2613,608.9028,99.7226,585.6862
4,IFFT,float32,1024,1024,1024,8,1,MPI,2,588.0651,495.9737,749.8067,642.1478,67.7537,630.3933
7,FFT,float32,1024,1024,1024,8,1,MPI,2,5838.2663,584.9374,753.3705,649.7995,57.5795,614.1762
7,IFFT,float32,1024,1024,1024,8,1,MPI,2,604.3437,540.5988,718.7757,630.169,69.3631,541.4106
3,FFT,float32,1024,1024,1024,8,1,MPI,2,5804.3271,568.328,735.3726,637.282,53.4785,701.8536
3,IFFT,float32,1024,1024,1024,8,1,MPI,2,614.378,547.4561,754.1825,639.6461,66.0779,547.4561
0,FFT,float32,1024,1024,1024,8,1,MPI,2,5722.9558,510.055,721.3424,616.8022,61.5779,510.055
0,IFFT,float32,1024,1024,1024,8,1,MPI,2,660.3177,544.2536,764.4087,650.9597,73.0974,764.4087
2,FFT,float32,1024,1024,1024,8,1,MPI,2,5297.6514,529.6295,816.032,625.9232,85.3603,656.4825
2,IFFT,float32,1024,1024,1024,8,1,MPI,2,883.3683,469.0272,747.8259,639.6591,85.5445,570.1141
1,FFT,float32,1024,1024,1024,8,1,MPI,2,5828.1647,580.9075,757.3072,650.3707,60.1679,615.9873
