rank,FFT_type,precision,x,y,z,px,py,backend,nodes,time
14,IFFT,float32,64,64,64,4,4,MPI,2,0.0033531919998495
9,IFFT,float32,64,64,64,4,4,MPI,2,0.003899519000015
11,IFFT,float32,64,64,64,4,4,MPI,2,0.0042429479999555
15,IFFT,float32,64,64,64,4,4,MPI,2,0.0036206890001722
3,IFFT,float32,64,64,64,4,4,MPI,2,0.0036112889999913
10,IFFT,float32,64,64,64,4,4,MPI,2,0.0035812359999454
8,IFFT,float32,64,64,64,4,4,MPI,2,0.0035366929998872
13,IFFT,float32,64,64,64,4,4,MPI,2,0.0036430210000162
12,IFFT,float32,64,64,64,4,4,MPI,2,0.0030693930000325
0,IFFT,float32,64,64,64,4,4,MPI,2,0.0035800210000616
5,IFFT,float32,64,64,64,4,4,MPI,2,0.0034046539999508
2,IFFT,float32,64,64,64,4,4,MPI,2,0.0038489099999878
7,IFFT,float32,64,64,64,4,4,MPI,2,0.0037178069999299
4,IFFT,float32,64,64,64,4,4,MPI,2,0.0029864079999697
6,IFFT,float32,64,64,64,4,4,MPI,2,0.0031396930000937
7,FFT,float32,64,64,64,2,8,NCCL,2,0.0764540750001288
5,FFT,float32,64,64,64,2,8,NCCL,2,0.0764544150001711
3,FFT,float32,64,64,64,2,8,NCCL,2,0.0762897790000352
1,FFT,float32,64,64,64,2,8,NCCL,2,0.0764778889999888
10,FFT,float32,64,64,64,2,8,NCCL,2,0.0007794600001034
2,FFT,float32,64,64,64,2,8,NCCL,2,0.0764846510001007
4,FFT,float32,64,64,64,2,8,NCCL,2,0.0764616379999552
6,FFT,float32,64,64,64,2,8,NCCL,2,0.0765094470000349
15,FFT,float32,64,64,64,2,8,NCCL,2,0.0007667459999538
0,FFT,float32,64,64,64,2,8,NCCL,2,0.0765026449998913
14,FFT,float32,64,64,64,2,8,NCCL,2,0.000757829999884
